SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,clv,tenure_monthly_interaction,premium_services_count,tenure_monthly_ratio,tenure_per_premium_service,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,clv_tier_Medium,clv_tier_High
0,52,66.25,3330.1,0,3345.0,3445.0,4,0.7849056485297261,12.999996750000813,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,71,76.9,5522.7,0,5359.900000000001,5459.900000000001,4,0.923276971088726,17.74999556250111,True,False,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,True,False,False,False,True
0,26,89.8,2335.3,1,2234.7999999999997,2334.7999999999997,2,0.2895322907624467,12.99999350000325,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
0,66,74.6,4798.4,0,4823.599999999999,4923.599999999999,3,0.8847184868000204,21.99999266666911,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,True,True,False,False,False,True
0,72,116.95,8594.4,0,8320.4,8420.4,4,0.6156477074335382,17.999995500001123,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,False,True
0,25,40.65,970.55,0,916.25,1016.25,1,0.6150061349321985,24.999975000025003,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,True,False
0,69,114.35,7665.8,0,7790.15,7890.15,4,0.603410576271005,17.249995687501077,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,True
0,53,69.7,3686.05,0,3594.1000000000004,3694.1000000000004,2,0.7604017107546382,26.499986750006624,True,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
0,12,95.5,1115.15,1,1046.0,1146.0,1,0.1256544489460267,11.999988000012001,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,True,True,False
0,26,98.65,2537.0,0,2464.9,2564.9,2,0.263558030779949,12.99999350000325,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False
0,21,61.65,1393.6,0,1194.6499999999999,1294.6499999999999,1,0.3406325978810609,20.999979000021003,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False
0,1,89.35,89.35,0,-10.650000000000006,89.35,0,0.011191941676643072,1000000.0,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False
0,48,95.4,4445.3,0,4479.200000000001,4579.200000000001,2,0.5031446488139973,23.999988000006,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True
0,26,35.4,978.6,0,820.4,920.4,2,0.7344632560886086,12.99999350000325,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
0,60,19.95,1258.15,0,1097.0,1197.0,0,3.007518646239667,60000000.0,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,True,False
0,18,19.25,331.35,0,246.5,346.5,0,0.9350648864901357,18000000.0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False
1,10,29.65,291.4,1,196.5,296.5,1,0.33726811678691004,9.999990000010001,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
0,5,84.5,453.75,1,322.5,422.5,2,0.05917159693288051,2.499998750000625,True,True,True,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
0,4,20.4,84.75,0,-18.400000000000006,81.6,0,0.19607842176086168,4000000.0,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
0,65,24.75,1715.1,0,1508.75,1608.75,0,2.626262520151009,65000000.0,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False
0,70,25.35,1715.15,0,1674.5,1774.5,0,2.7613411139510404,70000000.0,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,True,False
0,18,90.7,1597.25,1,1532.6000000000001,1632.6000000000001,1,0.19845644764656617,17.999982000018,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,False
0,62,20.0,1250.1,0,1140.0,1240.0,0,3.0999998450000077,62000000.0,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False
0,66,59.75,3996.8,0,3843.5,3943.5,1,1.10460249197318,65.999934000066,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,True
0,65,82.5,5215.1,0,5262.5,5362.5,3,0.7878787783287421,21.66665944444685,False,True,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,True
1,3,70.3,235.5,1,110.89999999999998,210.89999999999998,0,0.042674252593538374,3000000.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
0,34,20.35,673.2,0,591.9000000000001,691.9000000000001,0,1.670761588660364,34000000.0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False
0,16,90.8,1442.2,0,1352.8,1452.8,1,0.17621145180383865,15.999984000016001,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False
0,54,103.95,5639.05,1,5513.3,5613.3,2,0.5194805144831119,26.99998650000675,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,True
1,50,104.95,5222.35,0,5147.5,5247.5,2,0.4764173370517643,24.99998750000625,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True
0,71,105.25,7291.75,0,7372.75,7472.75,3,0.6745843166310279,23.666658777780405,True,True,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,True
0,10,74.75,799.65,1,647.5,747.5,0,0.1337792624243577,10000000.0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
0,1,50.8,50.8,1,-49.2,50.8,1,0.019685038982577976,0.9999990000010001,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
0,18,23.75,424.5,0,327.5,427.5,0,0.7578947049307493,18000000.0,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False
0,4,61.3,249.4,0,145.2,245.2,1,0.0652528537479143,3.9999960000040002,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False
0,58,75.8,4415.75,0,4296.4,4396.4,3,0.765171493863173,19.333326888891037,False,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True
0,56,98.0,5270.6,0,5388.0,5488.0,1,0.5714285655976677,55.999944000056004,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False,False,True
0,2,80.25,144.55,1,60.5,160.5,0,0.024922118069506317,2000000.0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
0,32,78.9,2447.95,1,2424.8,2524.8,1,0.4055766742005491,31.999968000032002,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False
0,56,52.0,2884.9,0,2812.0,2912.0,3,1.076923056213018,18.666660444446517,True,True,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,True
0,36,84.75,3050.15,1,2951.0,3051.0,0,0.4247787560498082,36000000.0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True
0,4,64.4,253.0,0,157.60000000000002,257.6,1,0.062111800277767075,3.9999960000040002,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False
0,53,85.45,4517.25,1,4428.85,4528.85,0,0.6202457504944909,53000000.0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0,10,45.8,436.2,0,358.0,458.0,0,0.21834060658644966,10000000.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,4,30.5,118.4,0,22.0,122.0,1,0.1311475366836873,3.9999960000040002,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0,1,19.9,19.9,1,-80.1,19.9,0,0.0502512537562184,1000000.0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False
0,51,69.15,3649.6,0,3426.65,3526.65,0,0.7375271043018495,51000000.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
1,12,99.45,1200.15,1,1093.4,1193.4,1,0.1206636488621051,11.999988000012001,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False
0,6,49.25,255.6,0,195.5,295.5,1,0.12182740869385973,5.999994000006001,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,True,False,False
0,63,39.35,2395.05,0,2379.05,2479.05,3,1.6010164777378277,20.999993000002334,True,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False
0,1,70.6,70.6,1,-29.400000000000006,70.6,0,0.01416430574838094,1000000.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
0,48,105.1,5083.55,0,4944.799999999999,5044.799999999999,2,0.4567078928952627,23.999988000006,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,True
0,5,81.0,389.6,1,305.0,405.0,0,0.06172839429964946,5000000.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
0,35,20.1,644.5,0,603.5,703.5,0,1.7412934457067935,35000000.0,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False
0,6,84.85,523.5,1,409.09999999999997,509.09999999999997,1,0.07071302214834388,5.999994000006001,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
0,2,19.75,39.3,0,-60.5,39.5,0,0.10126581765742695,2000000.0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False
0,50,19.75,989.05,0,887.5,987.5,0,2.531645441435674,50000000.0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
0,33,70.4,2406.1,0,2223.2000000000003,2323.2000000000003,0,0.4687499933416194,33000000.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,31,20.45,638.55,0,533.9499999999999,633.9499999999999,0,1.5158923464111322,31000000.0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False
0,9,20.35,191.1,0,83.15,183.15,0,0.4422604205277434,9000000.0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False
0,54,86.2,4524.05,0,4554.8,4654.8,3,0.6264501087418781,17.999994000001998,False,True,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True
0,46,95.65,4664.2,0,4299.900000000001,4399.900000000001,3,0.4809200158816517,15.333328222223924,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False,False,True
0,34,103.8,3470.8,0,3429.2,3529.2,2,0.3275529833569077,16.99999150000425,True,False,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,True,False,False,True
0,71,97.2,6910.3,0,6801.2,6901.2,1,0.7304526673821742,70.999929000071,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,True
0,63,63.55,4014.2,0,3903.6499999999996,4003.6499999999996,4,0.9913453817254858,15.749996062500983,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True
0,51,24.95,1288.0,0,1172.45,1272.45,0,2.044088094425327,51000000.0,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False
1,26,89.15,2277.65,1,2217.9,2317.9,1,0.29164329454129784,25.999974000026,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False
0,64,99.0,6375.8,0,6236.0,6336.0,2,0.6464646399347006,31.999984000008,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,True
1,1,24.8,24.8,1,-75.2,24.8,0,0.04032257901925084,1000000.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
1,61,85.55,5251.75,0,5118.55,5218.55,2,0.7130333055168521,30.499984750007624,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True
0,15,94.0,1505.45,0,1310.0,1410.0,1,0.1595744663875057,14.999985000015002,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,False
0,64,105.65,6903.1,1,6661.6,6761.6,2,0.6057737756197465,31.999984000008,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,True,False,False,False,True
0,18,50.3,913.3,0,805.4,905.4,0,0.3578528755894061,18000000.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
0,57,95.0,5535.8,0,5315.0,5415.0,1,0.5999999936842106,56.999943000057,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,True,False,False,True
0,14,61.4,815.55,0,759.6,859.6,2,0.22801302560239373,6.99999650000175,True,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False
1,18,80.55,1411.65,0,1349.8999999999999,1449.8999999999999,1,0.22346368437661474,17.999982000018,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
1,72,78.5,5602.25,0,5552.0,5652.0,1,0.9171974405452555,71.999928000072,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0,70,114.3,8244.3,0,7901.0,8001.0,4,0.612423441711081,17.499995625001095,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,38,20.05,741.5,0,661.9,761.9,0,1.895261750859763,38000000.0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,True,False
0,68,62.65,4375.8,0,4160.2,4260.2,4,1.0853950345507577,16.999995750001062,True,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True
0,13,80.85,1008.7,1,951.05,1051.05,0,0.16079158737425372,13000000.0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False
1,65,92.7,5968.4,0,5925.5,6025.5,2,0.7011866159526794,32.49998375000812,True,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,True
0,30,100.45,3096.9,0,2913.5,3013.5,1,0.29865604481178654,29.999970000030004,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True
0,51,75.2,3901.25,0,3735.2000000000003,3835.2000000000003,1,0.6781914803431984,50.999949000051004,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,True
0,31,84.75,2613.4,0,2527.25,2627.25,2,0.36578170659844594,15.499992250003874,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False
0,9,89.45,853.1,1,705.0500000000001,805.0500000000001,0,0.10061486751688242,9000000.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False
0,72,79.5,5661.7,0,5624.0,5724.0,4,0.9056603659665363,17.999995500001123,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,True
0,10,72.15,794.25,1,621.5,721.5,0,0.13860013667913879,10000000.0,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False
0,37,19.8,695.05,0,632.6,732.6,0,1.8686867743087485,37000000.0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
0,2,76.4,160.8,1,52.80000000000001,152.8,2,0.026178010128560077,0.99999950000025,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False
0,55,100.9,5552.05,0,5449.5,5549.5,2,0.5450941472240421,27.499986250006874,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,True
0,33,95.3,3275.15,0,3044.9,3144.9,2,0.3462749176676294,16.499991750004124,True,False,True,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True
0,46,90.95,4236.6,0,4083.7,4183.7,2,0.5057723968579175,22.99998850000575,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True
0,1,54.5,54.5,0,-45.5,54.5,2,0.018348623516539018,0.499999750000125,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1,20,61.6,1174.35,1,1132.0,1232.0,0,0.32467531940462147,20000000.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
0,9,79.9,741.7,1,619.1,719.1,2,0.11264079959147935,4.499997750001125,True,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False
1,32,96.15,3019.25,1,2976.8,3076.8,0,0.3328133090711044,32000000.0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True
0,19,49.6,962.9,0,842.4,942.4,1,0.3830645084059575,18.999981000019,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,70,65.3,4759.75,1,4471.0,4571.0,3,1.0719754812867461,23.333325555558147,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True
0,61,25.0,1498.35,0,1425.0,1525.0,0,2.439999902400004,61000000.0,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,True,False
0,26,45.45,1233.15,0,1081.7,1181.7,0,0.5720571931340551,26000000.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,45,107.75,4882.8,0,4748.75,4848.75,2,0.41763340679690575,22.499988750005624,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True
0,62,89.1,5411.65,0,5424.2,5524.2,1,0.6958473547042946,61.999938000062,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,True,False,False,False,True
0,1,19.65,19.65,1,-80.35,19.65,0,0.05089058265187875,1000000.0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False
0,3,44.75,148.05,0,34.25,134.25,0,0.06703910464717085,3000000.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,41,101.6,3930.55,0,4065.5999999999995,4165.599999999999,3,0.4035433031147313,13.666662111112629,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,True
0,67,103.15,6895.5,0,6811.05,6911.05,3,0.6495394992773679,22.33332588889137,True,True,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,1,84.65,84.65,1,-15.349999999999994,84.65,0,0.011813348944910231,1000000.0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
0,71,95.65,6856.95,0,6691.150000000001,6791.150000000001,2,0.7422895897303754,35.49998225000887,False,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True
0,37,75.1,2658.8,0,2678.7,2778.7,2,0.4926764248644951,18.499990750004624,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True
0,60,61.35,3766.2,0,3581.0,3681.0,3,0.9779950940832096,19.999993333335553,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,True
1,1,69.55,69.55,1,-30.450000000000003,69.55,0,0.014378145012535658,1000000.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
0,6,19.7,129.55,0,18.19999999999999,118.19999999999999,0,0.3045685124584511,6000000.0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False
0,13,31.05,347.25,1,303.65000000000003,403.65000000000003,1,0.4186795356302887,12.999987000013,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
0,11,51.0,581.7,0,461.0,561.0,1,0.21568627028066137,10.999989000011,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,7,51.0,354.05,1,257.0,357.0,1,0.1372548992695118,6.9999930000070005,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
0,10,88.85,929.45,0,788.5,888.5,0,0.1125492390258949,10000000.0,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False
0,34,20.05,679.0,0,581.7,681.7,0,1.6957605139271563,34000000.0,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False
0,62,65.1,3846.75,0,3936.2,4036.2,2,0.9523809377514451,30.99998450000775,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True
0,64,70.15,4480.7,0,4389.6,4489.6,2,0.9123307068805315,31.999984000008,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,True,False,True
0,1,44.35,44.35,1,-55.65,44.35,0,0.022547913809517164,1000000.0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,25,20.75,499.4,0,418.75,518.75,0,1.2048192190448568,25000000.0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False
0,26,56.05,1553.2,0,1357.3,1457.3,2,0.4638715349889111,12.99999350000325,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,False
0,10,19.95,219.5,0,99.5,199.5,0,0.5012531077066111,10000000.0,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,53,98.6,5311.85,0,5125.799999999999,5225.799999999999,3,0.5375253495179986,17.66666077777974,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True
0,7,79.7,586.05,1,457.9,557.9,0,0.08782935899837692,7000000.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
0,33,79.0,2576.8,0,2507.0,2607.0,2,0.4177215136997277,16.499991750004124,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False
1,71,89.45,6435.25,0,6250.95,6350.95,2,0.7937395104109614,35.49998225000887,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True
0,29,74.2,1993.25,0,2051.8,2151.8,0,0.390835574247499,29000000.0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
0,24,81.0,1923.85,0,1844.0,1944.0,2,0.29629629263831736,11.999994000003,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False
0,20,49.6,939.8,0,892.0,992.0,1,0.4032257983220605,19.999980000020003,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False
0,1,84.6,84.6,0,-15.400000000000006,84.6,0,0.011820330829546918,1000000.0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
0,54,55.0,3092.65,1,2870.0,2970.0,1,0.9818181639669425,53.999946000054,True,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True
1,5,84.85,415.55,1,324.25,424.25,1,0.05892751845695324,4.999995000005001,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False
0,72,84.2,5986.55,0,5962.400000000001,6062.400000000001,3,0.8551068782053814,23.999992000002667,False,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,True
0,52,106.3,5487.0,0,5427.599999999999,5527.599999999999,4,0.489181557016166,12.999996750000813,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,True
